@relation mesocyclone

@attribute baseHt real
@attribute depth real
@attribute coreDepth real
@attribute baseDiam real
@attribute baseShear real
@attribute baseVrot real
@attribute baseGTGVD real
@attribute maxShear real
@attribute maxVrot real
@attribute meanStrength real
@attribute MaxStrength real
@attribute meanReflectivity real
@attribute maxReflectivity real
@attribute class real

@data
   3.649158   6.569605   3.368813  10.550637   1.184763   6.250000   8.500000   1.878885   9.750000   2.000000   1.000000  31.282511  46.643620   0.000000
   0.007000   0.631782   0.638782   1.300430  16.532993  10.750000  10.000000  16.532993  10.750000   2.500000   3.000000   1.101431  11.257297   0.000000
   0.007000   0.700840   0.707840   1.382040  16.280283  11.250000  15.000000  17.837152  13.250000   3.500000   4.000000  -3.263574   7.225410   0.000000
   0.009938   0.965500   0.975438   1.548258  11.625971   9.000000  13.500000  11.625971   9.250000   2.000000   2.000000   4.281557  13.418885   0.000000
   0.066540   6.450764   3.258155   6.643735   2.107249   7.000000  10.000000   2.107249   7.000000   1.500000   2.000000  42.091625  53.861141   0.000000
   0.007026   0.735252   0.742278   1.121213  21.405396  12.000000  12.000000  21.405396  12.000000   2.500000   3.000000   3.552177  20.818182   0.000000
   0.008579   0.914954   0.923532   1.195056  15.062055   9.000000  14.000000  17.144739   9.000000   2.000000   2.000000   0.257631   9.108696   0.000000
   0.011193   1.102225   1.113418   3.566474   4.906807   8.750000  13.000000  11.294846   9.500000   2.000000   2.000000   1.480594  12.586957   0.000000
   0.010671   0.731843   0.742514   1.479248  13.858390  10.250000   9.500000  13.858390  10.250000   2.500000   3.000000   3.335154  14.956493   0.000000
   0.008027   0.734487   0.742514   3.692837   8.665424  16.000000  23.500000   9.737591  16.000000   3.500000   5.000000   0.736158  16.397537   0.000000
   0.007401   0.752380   0.759782   1.747724   9.154762   8.000000  11.500000  11.956526   9.250000   2.000000   2.000000  -2.574467   6.830307   0.000000
   0.008481   0.846274   0.854754   1.441280  15.264208  11.000000  14.000000  15.264208  12.000000   3.000000   3.000000  -1.913268  10.318182   0.000000
   0.066919   7.228711   3.664741  18.801479   1.090340  10.250000  12.500000   1.688858  10.250000   2.000000   2.000000  36.924583  51.000000   0.000000
   0.009223   0.845323   0.854546   1.023243  21.988918  11.250000  16.500000  21.988918  11.250000   3.000000   3.000000   1.611657   5.721006   0.000000
   0.059374   6.164141   3.047886   9.726489   3.855451  18.750000  25.500000   3.855451  18.750000   3.500000   5.000000  38.158421  54.389294   0.000000
   0.064816   8.822337   5.715399   9.471996   1.741977   8.250000  11.000000   2.330318  14.250000   2.000000   3.000000  42.291492  49.696041   0.000000
   0.007151   0.804059   0.811210   1.576500   8.880429   7.000000   8.000000  12.549785   7.000000   1.000000   1.000000   5.466350  24.474636   0.000000
   5.294228   5.485873   5.485873   2.671060   8.236431  11.000000  20.000000   8.236431  11.000000   4.000000   4.000000  15.748810  25.000000   0.000000
   2.945736   8.205510   5.443211   5.786868   2.592076   7.500000  12.000000   4.480070  13.250000   3.333333   2.000000  41.554386  51.267319   0.000000
   0.049345  11.304344   5.893151   9.071952   1.598333   7.250000  13.000000   4.380189  13.000000   3.000000   2.000000  41.091770  52.307640   0.000000
   0.006051   0.711151   0.717202   1.511133   8.602818   6.500000   8.500000   8.602818   7.500000   1.500000   2.000000   4.363665  10.835360   0.000000
   0.006843   0.779486   0.786330   2.065459  10.167232  10.500000  12.000000  10.167232  10.500000   2.000000   3.000000   2.020150  13.347826   0.000000
   1.924847   4.941351   3.248807   7.512875   2.795202  10.500000  16.000000  10.825603  11.750000   2.666667   3.000000  35.865417  59.500000   0.000000
   5.660154   5.440481   5.440481   5.737762   2.788543   8.000000  13.500000   2.788543   9.000000   1.500000   2.000000  20.638889  40.500000   0.000000
